transaction_id,card_id,operation_date,operation_type,operation_ammount,operation_desc
d360fcea-dc16-4134-9ac8-442ccdd4e2e6,427,2026-01-24,output,2679.18,Compra en electrónica
ccbdb316-560d-454c-bc39-e29581b1295b,590,2026-01-24,input,1428.7,Transferencia recibida
5a952d12-f429-4f9e-abf8-bd165eb3dd01,318,2026-01-25,output,3318.42,Compra en panadería
9c241735-1273-497d-a72e-2bdab79755fc,436,2026-01-25,output,2287.13,Pago de internet
22dc568f-85fa-40b5-b704-15b081380483,453,2026-01-25,output,2917.31,Retiro en cajero ATM
fc0db8a7-436f-44ae-ac45-9a5476022800,462,2026-01-25,output,3443.57,Pago de Netflix
f0e94e05-39ed-43bc-9c0d-4db7e69a4373,266,2026-01-26,output,4342.21,Compra en tienda departamental
67a15eda-6f54-48f0-9c84-4f94f6cefb7a,306,2026-01-26,output,911.91,Compra en panadería
6c3586b9-fc38-41e8-b9d1-5e01b39e2c3e,340,2026-01-26,output,3945,Pago de servicios públicos
91454548-f3f7-4043-80bb-e1d9451b7a9d,348,2026-01-26,output,2140.56,Compra en cafetería
95f01737-16f2-4010-94cb-010f7c31a76a,385,2026-01-26,input,12245.57,Devolución de compra
77f5a88c-0c0b-43c9-bc8b-a49a641b0e49,138,2026-01-27,output,3704.79,Compra en panadería
20be1889-6512-4162-b82f-cf8e172b3167,141,2026-01-27,input,4070.96,Depósito en efectivo
06ebe4fb-2f8a-4044-8950-d7cb86d1ec26,200,2026-01-27,input,14102.88,Depósito en efectivo
1e16dc90-2232-4eb1-8499-3fdaa3115921,274,2026-01-27,output,4683.85,Compra en panadería
f1a7bbc8-15da-41e0-83b7-db1c87fd133c,321,2026-01-27,output,2359.94,Compra en Supermercado
bc441183-a060-425d-9dbe-e119bc10e8cb,356,2026-01-27,output,4180.18,Compra en Uber
1947efea-26af-4a7c-b02c-da2fae44015f,482,2026-01-27,output,4519.89,Compra en electrónica
f1323dde-ea19-4707-a56e-8f2328561953,138,2026-01-28,output,2310.58,Gasolina estación de servicio
a2b8d72f-f201-44bb-8ff1-bad8f8d50543,183,2026-01-28,output,2034.08,Pago de Spotify
706503fe-d5f4-4141-a11b-79ec8d3e0d42,202,2026-01-28,output,3191.53,Pago de Netflix
ef97a004-2628-4f05-9c78-03a4fa0f983c,208,2026-01-28,output,1293.76,Compra en tienda departamental
1b0c978f-bda3-4310-9345-1277dcb764ac,219,2026-01-28,output,4615.57,Compra en tienda departamental
5375aae6-fffe-46ac-911d-42b669c1f9f5,231,2026-01-28,output,2378.29,Compra en ferretería
0fe3f446-1325-49a0-b744-fe7f92b249b2,333,2026-01-28,output,3000.05,Compra en Uber
74b4ae37-0929-420c-a345-9ba851af16e1,376,2026-01-28,output,2824.57,Pago de gimnasio
102c7aa1-5770-4068-80cc-374d9c51d76a,397,2026-01-28,output,3026.31,Pago de telefonía móvil
e76ddc60-0b88-4b35-ab59-fca04f6f77ff,445,2026-01-28,output,3009.2,Compra en farmacia
71e31c42-69b1-46d1-a23b-f95050461e88,509,2026-01-28,output,2148.66,Compra en línea Amazon
7c2bc530-6256-41ca-a6c9-ff3452c9fc01,593,2026-01-28,input,1011.44,Transferencia recibida
506d9d56-307a-45ef-9638-587a9e6538d1,241,2026-01-29,output,3211.74,Compra en farmacia
5c56502b-f098-4e65-b75e-6b2785aa0b7a,249,2026-01-29,output,1442.98,Pago de internet
8020a939-e34d-4a79-801e-2cc528a29b44,384,2026-01-29,output,2047.27,Compra en ferretería
8e22158a-3b4f-4557-a5e5-4ad3709b6d35,387,2026-01-29,output,3209.1,Pago de gimnasio
0fbb20ee-7ff5-480b-9d17-24af971b0eab,322,2026-01-30,output,4993.18,Pago de servicios públicos
9e2dab24-b692-41b9-b412-e1f18d016c77,396,2026-01-30,output,3581.39,Compra en ferretería
f57649b5-db84-4bcb-b064-135678d45461,163,2026-02-01,output,4607.39,Pago de gimnasio
a4704476-5897-4d55-84ee-514cc23b268a,223,2026-02-01,output,3652.42,Pago en restaurante
e93896fb-34e6-455c-8f4e-5274ea319ddc,298,2026-02-01,output,1452.3,Pago de gimnasio
9ddf1bdc-6621-4d87-a911-b87ad3c3927c,388,2026-02-01,output,3305.91,Pago de servicios públicos
41d17071-2f2b-4851-a472-9430a3928799,417,2026-02-01,output,1909.63,Compra en tienda departamental
ff37acbe-8401-4e53-a91c-600198f5c68d,427,2026-02-01,input,2012.08,input por reclamación
e1077ec2-3152-4915-9e97-e3914828d087,443,2026-02-01,input,2313.35,Devolución de compra
cef8e0be-46e3-4506-b596-3b67211bf103,491,2026-02-01,input,591.82,Bonificación bancaria
b737967e-2872-4bfb-9445-5142d90dba1f,556,2026-02-01,output,4733.14,Compra en cafetería
d6ca7a4c-ef46-4590-9db8-8a41cd3af68a,173,2026-02-02,output,3214.49,Pago de internet
42b4ed81-b757-4c30-9025-f45413b3aed1,203,2026-02-02,input,7239.54,Transferencia recibida
f31777ac-2c1f-45e9-b742-4db61f34cc8d,503,2026-02-02,input,14310.56,Transferencia entre cuentas
01e99e0d-1adb-4636-bb2e-87e1d9e7e00e,580,2026-02-02,input,9981.78,input por reclamación
f2b3a573-62e0-40df-b4b1-d8e394126399,172,2026-02-03,output,2835.22,Pago de Netflix
67284345-b271-49b9-9a7a-9061df1e797b,225,2026-02-03,output,2931.85,Compra en librería
a58061b9-26c4-4f96-adf8-7d5c3061dead,471,2026-02-03,output,450.16,Pago de Spotify
75c77dc8-62b4-4293-937b-783839a488e3,113,2026-02-04,output,1442.4,Compra en cafetería
c2ca79a4-bd87-41f0-9487-3632ec7451dc,201,2026-02-04,output,2523.5,Retiro en cajero ATM
7af6b037-a850-4ed1-9255-e7f290bdd63c,268,2026-02-04,output,3439.47,Pago de Netflix
922776b6-b9bb-46dd-8635-f946fe263708,319,2026-02-04,output,816.27,Compra en línea Amazon
d01347fc-ea42-4b5c-adbd-ade829b09b28,406,2026-02-04,input,8460.9,Pago de mensualidad
eeac45ee-aafb-45ff-9886-0ba3b99c7b44,580,2026-02-04,output,1301.85,Compra en ferretería
f9dc740f-630b-4af5-a8c6-9d550bdb6d46,141,2026-02-05,output,3423.76,Pago de Spotify
81abe745-c9e9-450f-8a63-03a1b1b9d8e7,157,2026-02-05,input,9790.77,Pago de nómina
2792f3ac-d146-4434-a700-e337347e3978,183,2026-02-05,output,1177.27,Compra en panadería
a400dbbc-c51f-47a4-84ff-2ac38fe56a9d,264,2026-02-05,output,2736.29,Retiro en cajero ATM
3d398021-ea57-4598-85ad-871666936fd7,107,2026-02-06,input,12197.31,Pago de nómina
2fc565b7-347c-4af1-ae82-5bf01f8512ec,298,2026-02-06,input,2550.07,Reembolso de servicio
f3b6e850-8131-4c77-830e-0752d2ecf78f,342,2026-02-06,input,4521.98,Pago de nómina
a4c2f2b9-189d-46d3-95f4-1e1a23cefc83,352,2026-02-06,output,2180.82,Retiro en cajero ATM
80b5098b-e3fe-4edb-9bf7-403d5ae95151,384,2026-02-06,output,3511.54,Pago de gimnasio
6251b95c-bf3f-4019-898f-4810f578d0d5,389,2026-02-06,output,638.46,Pago de gimnasio
e7629f9d-1faa-4fbd-aab8-e70eb2a7d5b1,461,2026-02-06,input,5989.68,Pago de nómina
23774730-4a55-4c7c-948f-f931f5a872ab,481,2026-02-06,output,3346.49,Compra en Uber
7680bb1f-bc33-4bf3-87d1-26b0a0c18486,519,2026-02-06,output,1010.57,Suscripción de software
1351d522-8e6c-48f4-bde1-7a4766986320,120,2026-02-07,output,1771.1,Compra en cafetería
7ba9e57a-4a33-4c95-8fe1-cf56e537bce5,378,2026-02-07,output,2128.26,Retiro en cajero ATM
04f33aa2-5595-4e91-a391-f312cf341354,386,2026-02-07,input,3704.42,Reembolso de servicio
b3e8d131-c63d-4527-9597-de66294f1657,351,2026-02-08,input,5116.73,Pago recibido de cliente
eeca2db7-a38f-46fb-beb4-9675e19cc0c8,365,2026-02-08,output,24.95,Compra en electrónica
0ca1a504-d446-4fa4-b438-709a75eb85b9,392,2026-02-08,output,2279.87,Pago de internet
3fea1698-4e16-4bb8-bba3-23070f5fa2a7,527,2026-02-08,output,1130.27,Suscripción de software
dbf2bdd4-4348-4df2-9298-363616a9f7ae,534,2026-02-08,input,8663.81,Bonificación bancaria
a094580f-bf38-49bc-a511-945e8bc66cc1,193,2026-02-09,output,2571.36,Pago en restaurante
eedc2d51-f014-41ad-a78c-cf91ff0a3ccb,395,2026-02-09,output,2189.14,Compra en librería
1766b31d-65cf-4b58-b882-112483be9396,399,2026-02-09,output,1888.65,Pago de Spotify
7fe7957a-9d71-48b7-9ad1-b6ee8b8f8aaf,485,2026-02-09,output,2499.7,Retiro en cajero ATM
343ab1cb-0f45-47fc-826d-6fdf4ce216d7,507,2026-02-09,output,2013.21,Suscripción de software
3d01215d-7520-41fc-9e99-ff0e44d4af9e,508,2026-02-09,output,2340.6,Pago de gimnasio
95332717-c4e6-4832-836d-0471c452e391,532,2026-02-09,output,3233.69,Pago de Netflix
a28e8c66-e211-4bbe-a1eb-e1331c6dbefe,173,2026-02-10,output,4202.48,Compra en electrónica
7b2286d4-0692-414d-91cc-ad3690faae27,226,2026-02-10,output,4784.57,Compra en Supermercado
7ec96058-61bf-4116-826e-ee8418691ff9,294,2026-02-10,input,7605.84,Depósito en efectivo
2650a3eb-655c-440f-969b-3a35f32650b6,421,2026-02-10,input,10909.23,Bonificación bancaria
1c6f5671-78fb-4d47-a18c-3132f8a2ff4f,450,2026-02-10,output,2515.14,Compra en ferretería
dac0f8f4-705e-433a-9a86-d789608c0421,288,2026-02-11,output,4260.05,Pago en restaurante
2f12234f-39b7-467d-a462-915dc7f47b01,347,2026-02-11,output,2213.82,Pago de servicios públicos
d8704cd6-99e3-4c50-8b17-0ff3c9373fc5,510,2026-02-11,output,2543.72,Compra en Supermercado
6f502021-9591-455f-95e6-72fee4ba1000,560,2026-02-11,output,407.8,Pago de gimnasio
781f755e-ba8e-4e8b-99cf-434df6718491,225,2026-02-12,output,3777,Pago de internet
75f63cc9-d664-4f31-a30b-bb9a39cc5632,333,2026-02-12,output,4047.06,Gasolina estación de servicio
f92dd3b5-e270-4071-ac4c-dc902ff071da,396,2026-02-12,output,4504.08,Suscripción de software
36898912-c319-4598-9f42-96637d7ff619,402,2026-02-12,output,1822.07,Pago de Netflix
f1efff5c-b420-491a-af77-5e1d99e269f5,417,2026-02-12,output,3959.21,Compra en electrónica
bf7d704c-c216-48f8-90c2-8961af02778d,486,2026-02-12,output,4774.87,Pago de Spotify
adcc04ad-86bc-4870-8a5e-38c6b404c18e,487,2026-02-12,input,10914.47,Pago de nómina
bfefd59c-efd9-418a-83b9-4468c14bac16,568,2026-02-12,input,11946.29,Depósito en efectivo
bc71036b-ad51-45e7-830e-fdc401679ba3,434,2026-02-13,input,1236.23,Pago recibido de cliente
127bef62-eea1-418d-b175-99ff238d3651,490,2026-02-13,output,3142.94,Compra en Uber
9d2e0ab0-eb4d-431a-aa10-f31dcbabc5e3,590,2026-02-13,output,720.43,Retiro en cajero ATM
c3e05af6-d8b1-4501-b857-2f7477d93a6f,218,2026-02-14,input,7932.39,Depósito en efectivo
e21874db-30ea-47c7-bda3-31c86d9046ef,317,2026-02-14,output,3808.3,Pago de Spotify
646b5faa-3ef8-4558-81ff-abd2e7217bf3,462,2026-02-14,input,1006.48,Pago de mensualidad
42a8ecc6-e249-4d2d-8400-c43d6fae2db5,587,2026-02-14,output,438.3,Pago de gimnasio
0e6bd5e1-e8ab-44cd-81e9-7a54eef93f47,315,2026-02-15,output,2032.32,Compra en electrónica
280de979-be44-4b48-b502-573495696be1,401,2026-02-15,output,2701.87,Pago de Netflix
40dac328-4009-488d-b43b-b4aa8084db51,484,2026-02-15,output,2858.24,Suscripción de software
80fd39d6-1fbd-46b0-bd6e-205728799e7e,521,2026-02-15,output,3290.95,Compra en tienda departamental
5b08c882-be15-4e52-adfa-0d4dbd956aec,165,2026-02-16,output,4716.32,Pago de internet
6e3980ba-329b-49b9-96e2-2e4a88d94f79,347,2026-02-16,output,4081.73,Compra en cafetería
1ffbb730-f5fc-4052-9fd1-7c773c3b8a95,448,2026-02-16,output,3941.66,Pago de Netflix
a19df2a7-6207-4461-88a9-79d6af4a4db4,452,2026-02-16,output,1965.2,Gasolina estación de servicio
08baec6c-a53a-4bfb-adc8-1d447e0906d1,510,2026-02-16,output,3329.79,Compra en electrónica
db6a31cb-679c-4d3a-a613-14e65b86affd,173,2026-02-17,output,31.97,Compra en tienda departamental
e0ac44fd-602c-4b3e-b917-98f6258d543a,210,2026-02-17,output,677.24,Pago de internet
d0a0d358-25e6-47f7-aafb-636eac7c4cc6,362,2026-02-17,output,1093.78,Pago de gimnasio
a8e75569-7c25-44c2-9100-52e53e3055d5,426,2026-02-17,output,3150.7,Compra en Uber
82abc0dd-25e0-439e-a9ae-ae8f358650d9,452,2026-02-17,input,10429.56,Devolución de compra
8f9d1ebe-218b-4cf7-b3c7-1e006c262c56,533,2026-02-17,input,11537.96,Pago de mensualidad
4483ba34-9b5f-40f3-9147-4c6e2d8db121,184,2026-02-18,output,2769.97,Gasolina estación de servicio
80ba7681-b1a2-4f45-92f1-a6b73f8d7302,246,2026-02-18,output,962.98,Pago de Netflix
9cf05eff-91d2-47e0-be79-c6bcfdbad35b,251,2026-02-18,output,301.47,Compra en Supermercado
54be8c7c-5c38-4d45-9626-30e6492d9d48,111,2026-02-19,output,700.01,Pago de Netflix
5304b8e0-1f47-45f4-897c-03c057963583,151,2026-02-19,output,2899.62,Gasolina estación de servicio
e049f10d-df2c-46bc-984a-c9f3af24f80f,160,2026-02-19,output,3059.33,Compra en Uber
40c90457-8986-463d-8623-ec80d09c7b1f,234,2026-02-19,output,3782.41,Retiro en cajero ATM
ffbd866c-7236-4e31-b766-72b8b91fd7a6,377,2026-02-19,output,4350.9,Compra en ferretería
36a2c3e3-f8a0-4172-a00e-7a98bb28ff49,428,2026-02-19,output,2576.2,Compra en farmacia
f3a7597f-3f2b-4fca-9d9f-f3e532fc8fbe,430,2026-02-19,output,1216.26,Retiro en cajero ATM
4a885c16-d32b-4ffb-8207-e9333968b2d7,523,2026-02-19,output,1884.07,Compra en tienda departamental
5dbd155b-4797-4423-b2fc-6cab1862f356,184,2026-02-20,output,4539.56,Compra en tienda departamental
9e13c5f9-5e89-495f-8704-a6e03c362b96,271,2026-02-20,output,2018.23,Compra en ferretería
59b067bb-67dc-4964-9f26-210c33814fcc,278,2026-02-20,output,3772.14,Pago de internet
353119ce-bce2-4e93-aa36-ab13d27c281f,281,2026-02-20,output,2539.82,Compra en librería
f98e84b3-bdb8-4524-978d-01f53f278e45,297,2026-02-20,output,2035.98,Pago de Spotify
907804e6-50de-420f-a152-79e198737f30,332,2026-02-20,output,4403.01,Pago de internet
e000cf00-a799-4cdb-8528-9c7e1c000ad6,358,2026-02-20,output,4876.64,Compra en librería
33b6a0df-e4ea-4237-8d86-baa13043a287,571,2026-02-20,output,634.9,Pago de Netflix
883525c9-bb03-4d95-bfdd-819702a460ba,579,2026-02-20,input,958.32,Pago de nómina
35d26df8-066f-489d-83f7-858c2f6bdb85,264,2026-02-21,output,4693.17,Compra en cafetería
bf0d5483-1a0c-48cc-bf75-0c75fb7543d7,264,2026-02-21,output,4984.18,Pago de telefonía móvil
aede9881-1814-4c59-a4fe-c592eddc9da4,291,2026-02-21,output,3967.62,Compra en panadería
3b7d1677-b8fa-4a27-83b9-99a6339a55a3,295,2026-02-21,input,3236.01,Pago de nómina
75e93073-4f5b-4607-bdbc-d1cba60a7c91,458,2026-02-21,output,4423.18,Pago en restaurante
c73ef266-2cef-4147-90c3-383edfbc5e88,579,2026-02-21,output,4815.59,Compra en electrónica
3cadcec5-1cd0-4691-b66b-ba1c8a55ba29,598,2026-02-21,input,3017.57,Pago de mensualidad
45243162-0b32-4f1b-8f5d-f8d6803fda42,129,2026-02-22,output,1538.96,Retiro en cajero ATM
38a3a82c-cc28-4fde-83da-639ac81ae19e,145,2026-02-22,output,4818.71,Gasolina estación de servicio
3a861a4c-3f00-4975-9836-de9997b2ea10,473,2026-02-22,input,3284.42,Depósito en efectivo
6fdcf7fd-77cc-404a-bdae-b504a348bff9,591,2026-02-22,input,6634.13,Pago de mensualidad
cb3d0a0d-16c8-469a-9ed1-1d9eb601011d,103,2026-02-23,output,4338.72,Pago de Spotify
68424c4c-9036-4a9b-afcf-33545c4b76c0,132,2026-02-23,output,1322.01,Compra en Uber
7f0c4d45-63ff-473f-9ab4-a0a7dd5bb543,142,2026-02-23,output,3743.33,Pago de internet
23f04c63-051e-4917-a2b1-db31beeefab0,156,2026-02-23,output,2848.6,Pago de Spotify
46ccbbde-ae0e-42d0-af7d-ea04db43629c,199,2026-02-23,output,1877.09,Pago de servicios públicos
5fc4e80f-b34e-4050-ab0c-7c5d8116efc2,215,2026-02-23,output,3947.48,Pago de Spotify
f9a4f24b-97d9-4318-814f-287470253187,269,2026-02-23,output,4955.2,Suscripción de software
6c18ee84-5fb5-4f3c-aa00-97177ed9ffcf,553,2026-02-23,output,524.96,Pago de gimnasio
0b4e416e-1fed-4672-8807-2b4dc90288cb,142,2026-02-24,input,12899.38,Transferencia entre cuentas
ef258d31-7d0c-4330-967f-6577e0857438,199,2026-02-24,input,12993.91,Transferencia entre cuentas
873102fa-cb07-4850-b0d3-c67f9ecdf850,331,2026-02-24,output,2288.44,Compra en cafetería
7a8f5178-dd31-44b9-8eec-cfb2ea2e0331,505,2026-02-24,output,2296.37,Pago de servicios públicos
b3350580-1710-44bc-9570-b2f3284b43b1,523,2026-02-24,output,896.39,Compra en Uber
03e1a7c2-f2d4-4503-9c49-12857137eab3,314,2026-02-25,output,2869.27,Pago de Spotify
9ac424d3-4764-4540-b53c-599f10ac300f,383,2026-02-25,output,3337.68,Compra en línea Amazon
f1a88c5f-a13d-4ce9-8c38-c0d1b2cf6f6b,542,2026-02-25,input,13850.82,Transferencia recibida
62e3d6c1-57d4-44f2-83f0-c23e03e6bc39,580,2026-02-25,input,11069.72,Transferencia recibida
3a7d11ea-f777-46e1-9dc1-6dcc6959560e,150,2026-02-26,output,1812.02,Pago de gimnasio
5904bc54-26bb-4b34-a862-629a0d66fbb2,344,2026-02-26,output,663.36,Compra en librería
2f4409eb-c819-4f18-ade1-60942f839fa5,417,2026-02-26,output,964.72,Pago de telefonía móvil
6f702953-19c9-470f-98e7-834b48342e5f,455,2026-02-26,input,4430.67,input por reclamación
84b55028-6d28-43d2-91ab-d3dd64b644b4,552,2026-02-26,output,4573.1,Compra en panadería
edb90337-aa7d-458a-bb42-0f2b877bad72,591,2026-02-26,output,3932.3,Compra en cafetería
2f720108-6579-48ee-b629-4c7e6c836141,156,2026-02-27,input,5233.35,Devolución de compra
500fc443-0439-441c-8226-8f08e5e86a1e,182,2026-02-27,output,2503.18,Pago de servicios públicos
74a10d1b-c447-4c16-be4c-19b9c58880d6,222,2026-02-27,output,3847.01,Pago de Netflix
2033058d-99b9-4adf-969b-3738d754a1af,236,2026-02-27,output,4416.49,Compra en línea Amazon
d6d40ff5-9517-4694-ba82-694cfbc1e69f,361,2026-02-27,input,4359.94,input por reclamación
7a8d6a9b-c6d9-492a-b267-ea3652158eb3,373,2026-02-27,input,2224.6,Depósito en efectivo
7eba07c2-2d15-4d8d-b4c4-7084347f3325,445,2026-02-27,output,4423.98,Compra en tienda departamental
94a1947d-901c-402f-b838-10126e6f9860,513,2026-02-27,output,3203.95,Pago de Spotify
e2c6d0e4-d9f1-48f5-bf01-c88cca27349c,163,2026-02-28,output,4031.08,Compra en Uber
93f9447d-686b-4439-bd7b-46021a047c72,206,2026-02-28,output,4289.37,Compra en electrónica
ce671490-1897-41bd-88ba-3edc314535c3,247,2026-02-28,output,556.45,Compra en línea Amazon
d1b0f679-2240-4761-87e9-9e32dcb92e6e,477,2026-02-28,output,499.99,Pago de servicios públicos
a0a2bcdc-5394-453b-907b-95c773ef8484,547,2026-02-28,output,3639.61,Compra en Supermercado
1f8c32bb-6d57-4ade-82d6-1bd5cbcebf82,139,2026-02-29,output,2306.98,Retiro en cajero ATM
e3fd533e-7b9b-4d9d-a453-a2f09e94b4c7,156,2026-02-29,output,3169.41,Compra en librería
5999450a-0d01-439e-82c0-928c13558e26,234,2026-02-29,output,2395.25,Compra en ferretería
9c17715e-7411-4001-91d1-c45ce427d201,392,2026-02-29,output,2634.45,Compra en librería
d181d52f-2087-44c7-8895-4d34fb2efed7,588,2026-02-29,input,5371.63,Reembolso de servicio
47d0a500-c532-491c-9543-8cdb9de75c1c,125,2026-02-30,output,3871.01,Compra en tienda departamental
e6cea967-f0b9-4b5d-97de-2243bd4e8c7b,228,2026-02-30,input,3084.73,Pago recibido de cliente
62d3d63b-8de5-4371-a025-a656e1295c13,322,2026-02-30,output,469.45,Compra en panadería
8e78a3d2-a3c0-4abb-82ed-b16a71bb4b39,380,2026-02-30,input,10831.4,Transferencia recibida
ef250e5e-b2af-49b2-97e2-4c50db40dec6,508,2026-02-30,output,115.02,Pago de internet
012edc3f-1610-4369-aa56-6572aa8fe80f,567,2026-02-30,output,4176.78,Compra en Uber
27e9be89-47e3-4ea2-99be-fb7cf8aabcbf,126,2026-02-31,input,1309.36,Pago de nómina
49acbe90-4e2d-4e01-bd6a-4fbf8c6b3b65,236,2026-02-31,output,1674.29,Compra en electrónica
950b6c9e-56aa-4380-b943-139730540e95,259,2026-02-31,output,4815.18,Pago de servicios públicos
5fec21ed-4d88-4c10-a3f9-f5922fe514ba,303,2026-02-31,input,1932.99,Pago recibido de cliente
22f94654-7afd-4acb-8ba9-bd618c96e945,510,2026-02-31,input,3671.29,Transferencia entre cuentas
f75dfb7a-1181-491b-9073-4c38a24ee480,574,2026-02-31,output,518.05,Compra en tienda departamental
eb4dd4ef-cb2e-40d9-a9d4-c94ce525b36f,597,2026-02-31,output,1178.62,Retiro en cajero ATM
0b96c016-d737-4677-85a5-f8a677ca739c,337,2026-02-01,output,3129.18,Compra en línea Amazon
5ed9a643-f7a3-4291-9c27-47a7d07879a6,407,2026-02-01,output,4914.72,Retiro en cajero ATM
de14e916-83dc-489c-96bc-fdaa8fb557a4,453,2026-02-01,output,4786.07,Pago de servicios públicos
cccc7f05-59c8-45f2-b9a0-d8ea7ea69706,471,2026-02-01,input,12971.48,Pago recibido de cliente
babf4148-65a3-4217-a402-7ec5c9e1e3e8,479,2026-02-01,output,3928.48,Compra en farmacia
d425d79f-3f4f-4516-a6bb-b493caa10ccb,514,2026-02-01,output,1811.88,Gasolina estación de servicio
cc1f86ac-cbd3-4f84-911d-b89d5cb062f3,555,2026-02-01,output,2912.8,Pago de Spotify
27f693ee-41a4-47b0-9051-e250cf74a0a4,217,2026-02-02,output,1299.56,Pago de servicios públicos
6ccfbaa8-f77a-4d9a-84b6-bf69c7e5345d,258,2026-02-02,input,12598.42,Pago de mensualidad
862a6268-c857-4212-8374-3bb644815ffd,355,2026-02-02,input,812.78,Pago de nómina
326a188d-9da5-42ab-a11b-63927a54360a,131,2026-02-03,input,3209.57,Devolución de compra
69dd3584-e538-4e19-b78c-9782660b4b3c,146,2026-02-03,input,14038.15,Pago de mensualidad
b7be7662-07eb-4a64-aee0-835d334934e6,284,2026-02-03,output,1457.77,Pago de Spotify
95b24a13-16f7-442f-8968-5973d6472c35,301,2026-02-03,output,1768.35,Compra en farmacia
9b7722de-a21a-48bb-8090-1039a705b81b,386,2026-02-03,output,2295.46,Compra en Uber
002475d5-6a80-4dd2-b040-9c2a35ae1904,491,2026-02-03,output,3251.81,Compra en cafetería
43d2bb42-cc79-43bf-946d-975c86926124,531,2026-02-03,output,3955.56,Compra en electrónica
a86bf90f-e9e0-4ecf-b479-59cf480b35c9,208,2026-02-04,input,1494.38,Pago recibido de cliente
3ae41b2a-a3c1-4086-afb2-083e233bdd7c,281,2026-02-04,output,61.12,Pago de Spotify
d05df308-f108-429a-8d63-05756aeae742,348,2026-02-04,output,3124.62,Suscripción de software
43352259-3b32-4d90-a263-61f5a8ef79a6,381,2026-02-04,output,1247.02,Gasolina estación de servicio
4204ccac-b4b8-40c5-b9f3-1c51339b99f2,436,2026-02-04,output,2676.82,Pago de telefonía móvil
48020026-a044-40f6-8f6d-e1b8f130fc4b,449,2026-02-04,output,632.73,Pago de telefonía móvil
38442140-d5b7-4b36-bf8a-795cf95f3864,493,2026-02-04,output,2658.97,Pago de Netflix
d8b8136e-31aa-4c0e-88bc-0e60fbce458d,534,2026-02-04,input,11834.51,Transferencia entre cuentas
2008b87b-477b-4d93-ad97-4f9d55a1e4d0,568,2026-02-04,output,2081.17,Retiro en cajero ATM
abdc2c53-8e79-4b3a-96e3-8f49bd24b077,574,2026-02-04,output,1624.93,Compra en Uber
9c616e49-fd5e-4a92-ad90-ae872abff22a,590,2026-02-04,output,2521.7,Compra en línea Amazon
769d8fc6-a5b8-4e16-88ce-4050cea18a09,591,2026-02-04,output,3593.17,Compra en Supermercado
7982024e-8360-49f4-a7f4-e16c46aa3375,133,2026-02-05,output,357.37,Pago de servicios públicos
755ee82f-b9a7-4b6b-9af9-fff36b4b68d7,135,2026-02-05,output,3718.68,Pago de internet
23f437f9-64ee-452e-aeeb-13f30afe936c,209,2026-02-05,output,3923.05,Pago de telefonía móvil
f2c802fc-7ecb-4929-8f38-345e1d055a86,211,2026-02-05,output,533.34,Compra en ferretería
70d95f51-c983-4ebc-b2b9-ba79e1f07832,277,2026-02-05,output,4231.34,Compra en librería
e6242205-fdcd-4d61-9fe1-94f6cc32018c,376,2026-02-05,output,4858.91,Pago en restaurante
347eda33-462a-48c3-a542-2232d295fd47,394,2026-02-05,input,2939.9,Pago de mensualidad
c9d4cee3-c138-48e4-bfa8-8929dffd4bc5,556,2026-02-05,input,3461.73,Devolución de compra
05b9c932-a7c4-460f-91b5-85825c3a0090,566,2026-02-05,output,1556.12,Compra en cafetería
2e9c3863-adf7-446b-a093-6689a844535f,570,2026-02-05,output,135.82,Retiro en cajero ATM
ba04f71c-de2d-44ec-8f3d-d7c2377d214d,595,2026-02-05,input,7624.21,Reembolso de servicio
d99e25c6-9f63-4e37-bd58-afe2eeb5bc64,400,2026-02-06,output,611.25,Compra en tienda departamental
97eb23b7-e81e-49cc-a7d4-4b18e80b944e,535,2026-02-06,input,7543.92,Pago de nómina
d1667070-1686-4011-a30c-936c81d29c19,184,2026-02-07,input,9854.82,Depósito en efectivo
2b8266e7-c5d3-47a1-8cae-3c1cc14358d9,139,2026-02-08,output,572.15,Compra en ferretería
32113f13-bbf7-40a9-817c-e12bbc347972,150,2026-02-08,output,1183.84,Compra en línea Amazon
74ee2322-75ed-4397-ae66-dc583b8ef349,241,2026-02-08,input,6286.94,Reembolso de servicio
4b6af1be-fc94-48b5-a914-35919d96b13f,324,2026-02-08,output,1586.47,Pago de Netflix
1da62e93-8802-40f4-8d7d-07b3ffd7aee3,368,2026-02-08,output,4214.12,Compra en panadería
ecd9f477-4270-40c0-ac50-e78d7ed52268,274,2026-02-09,output,78.58,Pago de servicios públicos
f4beda3c-3977-4ac4-a8af-2944f356a78c,332,2026-02-09,output,4755.61,Pago en restaurante
b0b87db9-c9f7-4c89-b62d-2466e39c6d9b,509,2026-02-09,output,2912.44,Compra en ferretería
c20273e4-6334-4e43-9606-6a44df84e2f2,139,2026-02-10,input,3560.18,Reembolso de servicio
6605c6f4-f199-4bb7-aad9-90a498888520,307,2026-02-10,output,168.77,Compra en Uber
a3c81e77-46bb-4378-85d7-edee363b8924,373,2026-02-10,output,4073.9,Compra en Supermercado
d5dfc778-557f-4951-b9e0-f409fcbc3a39,387,2026-02-10,output,1368.71,Pago de telefonía móvil
7dfbddc5-5155-43ab-846d-010d08a05a8a,164,2026-02-11,output,500.75,Pago de Spotify
